	time	heart	temp	temp1	temenv	Red_AC	IR_AC	body	step	bodymove	breathe	movetypr	movepower	Red_DC	IR_DC	sig	overall	energy	test1	test2	test3	test4	if_body_abnormal
2062	2020-10-11 12:04:29	7	16	70	2	0	46	1	192	44	2	10	1	50	4	20]}							1
2063	2020/10/11 12:04:32	22	31.95	25.78	46	4	4	2	0	1	11	1	6	31	50	4	20	0.02	70	29.44	-99	1	1
2064	2020/10/11 12:04:35	29	31.95	25.78	46	4	4	2	0	1	11	1	4	31	50	4	20	0.02	70	29.44	-99	1	1
2065	2020-10-11 12:04:35	2																					1
2066	2020/10/11 12:04:38	32	31.96	25.79	46	4	4	1	0	255	11	2	26	36	58	4	20	0.02	70	29.44	-99	1	1
2067	2020/10/11 12:04:41	37	31.96	25.8	46	4	4	1	0	255	11	2	23	38	61	4	20	0.02	70	29.44	-99	1	1
2068	2020/10/11 12:04:44	41	31.97	25.83	46	5	5	1	0	255	11	2	22	41	64	4	20	0.02	70	29.44	-99	1	1
2069	2020-10-11 12:04:44	2																					1
2070	2020/10/11 12:04:47	45	31.99	25.86	46	5	5	1	0	255	11	2	17	31	49	1	20	0.03	70	29.44	-99	0	1
2071	2020/10/11 12:04:50	49	32	25.88	46	5	5	1	0	255	11	2	16	29	43	1	20	0.03	70	29.44	-99	0	1
2072	2020/10/11 12:04:53	53	32	25.89	46	7	9	3	0	92	11	2	11	27	42	1	20	0.03	70	29.44	-99	0	1
2073	2020/10/11 12:04:56	56	32	25.89	46	7	9	3	0	255	11	2	17	16	28	1	20	0.03	70	29.44	-99	0	1
2074	2020-10-11 12:04:59	7	57	70	3	6	46	255	192	44	2	23	1	28	1	20]}							1
2075	2020/10/11 12:05:02	58	32	25.89	46	21	27	3	0	255	11	2	19	17	29	1	20	0.03	70	29.44	-99	0	1
2076	2020/10/11 12:05:05	58	32	25.89	46	21	27	3	0	255	11	2	19	17	29	1	20	0.03	70	29.44	-99	0	1
2077	2020-10-11 12:05:05	2																					1
2078	2020/10/11 12:05:08	59	32	25.89	46	21	27	1	0	255	11	2	18	18	30	1	20	0.04	70	29.44	-99	0	1
2079	2020-10-11 12:05:08	2																					1
2080	2020/10/11 12:05:11	61	32	25.9	46	28	36	1	0	255	12	2	15	18	30	1	20	0.04	70	29.44	-99	0	1
2081	2020-10-11 12:05:11	2																					1
2082	2020/10/11 12:05:14	64	32.01	25.92	46	44	50	1	0	255	12	2	13	18	30	1	20	0.04	70	29.44	-99	0	1
2083	2020/10/11 12:05:17	66	32.02	25.94	46	61	71	1	0	255	13	2	15	18	30	1	20	0.04	70	29.44	-99	0	1
2084	2020/10/11 12:05:20	68	32.03	25.96	46	61	71	3	0	255	14	1	9	21	34	1	20	0.02	70	29.44	-99	0	1
2085	2020/10/11 12:05:23	69	32.04	25.98	46	61	71	1	0	255	15	2	18	21	35	1	20	0.04	70	29.44	-99	0	1
2086	2020/10/11 12:05:26	71	32.05	26	46	65	80	1	0	255	15	2	34	20	34	1	20	0.04	70	29.44	-99	0	1
2087	2020-10-11 12:05:26	6	72	70	2	0	46	255	192	45	2	25	3	32	1	20]}							1
2088	2020-10-11 12:05:29	7	71	70	2	0	46	1	192	45	2	16	1	32	1	20]}							1
2089	2020/10/11 12:05:32	71	32.06	26.02	46	69	85	2	0	1	16	2	16	18	32	1	20	0.04	70	29.44	-99	0	1
2090	2020/10/11 12:05:35	71	32.06	26.04	46	73	90	3	0	255	17	2	20	22	37	1	20	0.04	70	29.44	-99	0	1
2091	2020/10/11 12:05:38	70	32.07	26.06	46	76	94	3	0	255	17	3	45	28	45	1	20	0.04	70	29.44	-99	0	1
2092	2020-10-11 12:05:38	2																					1
2093	2020/10/11 12:05:41	71	32.08	26.08	46	84	106	3	0	255	17	3	59	31	48	1	20	0.04	70	29.44	-99	0	1
2094	2020-10-11 12:05:41	2																					1
2095	2020/10/11 12:05:44	73	32.1	26.12	46	87	110	3	0	255	17	4	83	30	47	1	20	0.05	70	29.44	-99	0	1
2096	2020/10/11 12:05:47	74	32.12	26.17	46	90	114	3	0	255	17	4	92	29	46	1	20	0.05	70	29.44	-99	0	1
2097	2020/10/11 12:05:50	76	32.14	26.21	46	91	118	3	41	255	17	4	76	32	49	1	20	0.05	70	29.44	-99	0	1
2098	2020/10/11 12:05:53	77	32.15	26.25	46	94	120	3	7	255	18	4	101	32	46	1	20	0.02	70	29.44	-99	0	1
2099	2020/10/11 12:05:56	79	32.17	26.3	46	98	121	3	7	255	18	4	80	30	41	1	20	0.05	70	29.44	-99	0	1
2100	2020-10-11 12:05:59	2																					1
2101	2020-10-11 12:05:59	7	80	70	3	6	46	255	192	47	3	65	1	41	1	20]}							1
2102	2020/10/11 12:06:02	80	32.2	26.36	46	108	125	3	6	255	19	3	65	30	41	1	20	0.05	70	29.44	-99	0	1
2103	2020/10/11 12:06:05	81	32.23	26.43	46	112	126	3	7	255	19	3	54	30	41	1	20	0.05	70	29.44	-99	0	1
2104	2020-10-11 12:06:06	0																					1
2105	2020/10/11 12:06:08	82	32.25	26.49	47	112	125	3	3	255	20	3	44	30	41	1	20	0.05	70	29.44	-99	0	1
2106	2020-10-11 12:06:08	6	83	70	3	6	47	255	192	48	3	40	3	44	1	20]}							1
2107	2020/10/11 12:06:11	83	32.28	26.55	47	112	124	3	6	255	20	3	40	32	44	1	20	0.05	70	29.44	-99	0	1
2108	2020/10/11 12:06:14	85	32.3	26.61	47	111	124	3	4	255	21	3	43	38	57	1	20	0.05	70	29.44	-99	0	1
2109	2020/10/11 12:06:20	87	32.32	26.67	47	111	123	3	6	255	22	3	40	37	52	4	20	0.05	70	29.44	-99	1	1
2110	2020/10/11 12:06:23	88	32.35	26.73	47	110	122	1	0	255	22	2	38	35	50	4	20	0.06	70	29.44	-99	1	1
2111	2020/10/11 12:06:26	88	32.37	26.79	47	110	121	3	0	255	22	3	44	36	52	4	20	0.06	70	29.44	-99	1	1
2112	2020-10-11 12:06:29	7	86	70	1	0	47	239	192	49	2	24	1	40	4	20]}							1
2113	2020/10/11 12:06:32	86	32.4	26.87	47	108	119	1	0	239	22	2	24	28	40	4	20	0.05	70	29.44	-99	1	1
2114	2020/10/11 12:06:35	84	32.43	26.94	47	106	117	1	0	1	21	2	15	28	40	4	20	0.05	70	29.44	-99	1	1
2115	2020/10/11 12:06:38	81	32.46	27.02	48	105	106	1	0	1	21	2	10	28	40	4	20	0.05	70	29.44	-99	1	1
2116	2020/10/11 12:06:41	76	32.48	27.08	48	105	106	1	0	1	20	1	6	28	40	4	20	0.02	70	29.44	-99	1	1
2117	2020/10/11 12:06:44	73	32.5	27.13	48	90	86	1	0	1	19	1	4	28	40	4	20	0.02	70	29.44	-99	1	1
2118	2020/10/11 12:06:47	70	32.51	27.17	48	84	79	1	0	1	19	1	3	28	40	4	20	0.02	70	29.44	-99	1	1
2119	2020/10/11 12:06:50	63	32.52	27.21	48	77	72	1	0	1	18	1	2	28	40	4	20	0.02	70	29.44	-99	1	1
2120	2020/10/11 12:06:53	57	32.53	27.25	48	77	65	1	0	1	17	1	1	28	40	4	20	0.02	70	29.44	-99	1	1
2121	2020/10/11 12:06:56	51	32.54	27.27	48	70	65	1	0	1	17	1	1	28	40	4	20	0.02	70	29.44	-99	1	1
2122	2020-10-11 12:06:59	7	39	70	1	0	48	1	192	48	1	1	1	40	4	20]}							1
2123	2020/10/11 12:07:02	39	32.54	27.28	48	70	65	1	0	1	16	1	1	28	40	4	20	0.02	70	29.44	-99	1	1
2124	2020/10/11 12:07:05	35	32.54	27.28	48	70	65	1	0	1	15	1	1	28	40	4	20	0.02	70	29.44	-99	1	1
2125	2020/10/11 12:07:08	30	32.54	27.28	48	42	27	1	0	1	15	1	1	28	40	4	20	0.02	70	29.44	-99	1	1
2126	2020/10/11 12:07:11	31	32.54	27.28	48	33	12	1	0	1	15	1	1	28	40	4	20	0.02	70	29.44	-99	1	1
2127	2020/10/11 12:07:14	36	32.54	27.28	48	23	7	1	0	92	15	1	2	27	39	4	20	0.02	70	29.44	-99	0	1
2128	2020/10/11 12:07:17	47	32.53	27.28	49	15	6	1	0	1	16	1	2	27	39	4	20	0.02	70	29.44	-99	0	1
2129	2020/10/11 12:07:20	57	32.53	27.28	49	9	5	1	0	1	19	1	1	27	39	4	20	0.02	70	29.44	-99	0	1
2130	2020/10/11 12:07:23	67	32.52	27.26	49	8	7	1	0	1	21	1	1	27	39	4	20	0.02	70	29.44	-99	0	1
2131	2020/10/11 12:07:26	76	32.5	27.23	49	8	6	1	0	1	24	1	1	27	39	4	20	0.02	70	29.44	-99	0	1
2132	2020-10-11 12:07:29	7	90	70	1	0	49	5	192	48	1	1	1	39	4	20]}							1
2133	2020/10/11 12:07:32	90	32.49	27.21	49	7	5	1	0	5	31	1	1	27	39	4	20	0.02	70	29.44	-99	0	1
2134	2020/10/11 12:07:35	92	32.48	27.19	49	8	8	1	0	1	33	1	1	27	38	4	20	0.02	70	29.44	-99	0	1
2135	2020/10/11 12:07:38	98	32.46	27.17	49	8	8	1	0	1	35	1	1	27	38	4	20	0.03	70	29.44	-99	0	1
2136	2020/10/11 12:07:41	105	32.45	27.15	49	8	8	1	0	1	37	1	1	27	38	4	20	0.03	70	29.44	-99	0	1
2137	2020/10/11 12:07:44	109	32.44	27.13	49	8	8	1	0	1	38	1	1	27	38	4	20	0.04	70	29.44	-99	0	1
2138	2020/10/11 12:07:47	114	32.43	27.11	49	8	8	1	0	1	38	1	1	27	38	4	20	0.04	70	29.44	-99	0	1
2139	2020/10/11 12:07:50	118	32.42	27.09	49	8	8	1	0	1	37	1	1	27	38	4	20	0.04	70	29.44	-99	0	1
2140	2020/10/11 12:07:53	122	32.41	27.08	49	8	8	1	0	1	35	1	1	27	38	4	20	0.05	70	29.44	-99	0	1
2141	2020/10/11 12:07:56	124	32.4	27.06	49	8	8	1	30	1	32	1	1	27	38	4	20	0.05	70	29.44	-99	0	1
2142	2020-10-11 12:07:59	7	128	70	1	0	49	1	192	48	1	1	1	38	4	20]}							1
2143	2020/10/11 12:08:02	128	32.39	27.05	49	8	8	1	5	1	29	1	1	27	38	4	20	0.05	70	29.44	-99	0	1
2144	2020/10/11 12:08:05	130	32.38	27.03	49	8	8	1	5	1	28	1	1	27	38	4	20	0.05	70	29.44	-99	0	1
2145	2020-10-11 12:08:06	12																					1
2146	2020/10/11 12:08:08	131	32.38	27.02	49	8	8	1	5	1	27	1	1	27	38	4	20	0.05	70	29.44	-99	0	1
2147	2020/10/11 12:08:11	132	32.37	27.01	49	8	8	1	5	1	26	1	1	27	38	4	20	0.05	70	29.44	-99	0	1
2148	2020/10/11 12:08:14	133	32.36	27	49	8	8	1	5	1	26	1	1	27	38	4	20	0.06	70	29.44	-99	0	1
2149	2020/10/11 12:08:20	134	32.36	26.98	49	8	8	1	5	1	25	1	1	27	38	2	20	0.06	70	29.44	-99	0	1
2150	2020/10/11 12:08:23	135	32.35	26.97	49	8	8	1	5	1	25	1	1	27	38	2	20	0.06	70	29.44	-99	0	1
2151	2020/10/11 12:08:26	135	32.34	26.96	49	8	8	1	5	1	24	1	1	27	38	2	20	0.06	70	29.44	-99	0	1
2152	2020-10-11 12:08:29	7	136	70	1	0	49	1	192	48	1	1	1	38	2	20]}							1
2153	2020/10/11 12:08:32	136	32.34	26.95	49	8	8	1	5	1	24	1	1	27	38	2	20	0.06	70	29.44	-99	0	1
2154	2020/10/11 12:08:35	136	32.33	26.94	49	8	8	1	5	1	24	1	1	27	38	2	20	0.06	70	29.44	-99	0	1
2155	2020/10/11 12:08:38	136	32.33	26.94	49	8	8	1	5	1	24	1	1	27	38	2	20	0.06	70	29.44	-99	0	1
2156	2020/10/11 12:08:41	136	32.32	26.93	49	8	8	1	5	1	23	1	1	27	38	2	20	0.06	70	29.44	-99	0	1
2157	2020/10/11 12:08:44	136	32.32	26.92	49	8	8	1	5	1	23	1	1	27	38	2	20	0.06	70	29.44	-99	0	1
2158	2020/10/11 12:08:47	136	32.31	26.91	49	8	8	1	5	1	23	1	1	27	38	2	20	0.06	70	29.44	-99	0	1
2159	2020/10/11 12:08:50	136	32.31	26.9	49	8	8	1	5	1	23	1	1	27	38	2	20	0.06	70	29.44	-99	0	1
2160	2020/10/11 12:08:53	136	32.31	26.9	49	8	8	1	5	1	23	1	1	27	38	2	20	0.06	70	29.44	-99	0	1
2161	2020/10/11 12:08:56	137	32.3	26.89	49	8	8	1	5	1	23	1	1	27	38	2	20	0.06	70	29.44	-99	0	1
2162	2020-10-11 12:08:59	7	137	70	1	0	49	1	192	48	1	1	1	38	2	20]}							1
2163	2020/10/11 12:09:02	137	32.3	26.89	49	8	8	1	5	1	23	1	1	27	38	2	20	0.06	70	29.44	-99	0	1
2164	2020/10/11 12:09:05	137	32.29	26.88	49	8	8	1	5	1	23	1	1	27	38	2	20	0.06	70	29.44	-99	0	1
2165	2020-10-11 12:09:05	3																					1
2166	2020/10/11 12:09:08	137	32.29	26.87	49	8	8	1	5	1	23	1	1	27	38	2	20	0.06	70	29.44	-99	0	1
2167	2020/10/11 12:09:11	137	32.29	26.87	49	8	8	1	5	1	23	1	1	27	38	2	20	0.06	70	29.44	-99	0	1
2168	2020/10/11 12:09:14	137	32.29	26.86	49	8	8	1	5	1	23	1	1	27	38	2	20	0.06	70	29.44	-99	0	1
2169	2020/10/11 12:09:20	137	32.28	26.86	49	8	8	1	5	1	23	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2170	2020/10/11 12:09:23	137	32.28	26.85	49	8	8	1	5	1	23	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2171	2020/10/11 12:09:26	137	32.28	26.85	49	8	8	1	5	1	23	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2172	2020-10-11 12:09:29	7	137	70	1	0	49	1	192	48	1	1	1	38	1	20]}							1
2173	2020/10/11 12:09:32	137	32.28	26.85	49	8	8	1	5	1	22	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2174	2020/10/11 12:09:35	137	32.27	26.84	49	8	8	1	5	1	20	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2175	2020/10/11 12:09:38	137	32.27	26.84	49	8	8	1	5	1	19	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2176	2020/10/11 12:09:41	137	32.27	26.84	49	8	8	1	5	1	17	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2177	2020/10/11 12:09:44	137	32.27	26.83	49	8	8	1	5	1	16	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2178	2020/10/11 12:09:47	137	32.26	26.83	49	8	8	1	0	1	15	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2179	2020/10/11 12:09:50	137	32.26	26.83	49	8	8	1	0	1	15	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2180	2020/10/11 12:09:53	137	32.26	26.82	49	8	8	1	0	1	14	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2181	2020/10/11 12:09:56	137	32.26	26.82	49	8	8	1	0	1	14	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2182	2020-10-11 12:09:59	7	137	70	1	0	49	1	192	48	1	1	1	38	1	20]}							1
2183	2020/10/11 12:10:02	137	32.26	26.82	49	8	8	1	0	1	13	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2184	2020/10/11 12:10:05	137	32.26	26.82	49	8	8	1	0	1	13	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2185	2020/10/11 12:10:08	137	32.26	26.81	49	8	8	1	30	1	12	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2186	2020/10/11 12:10:11	137	32.25	26.81	49	8	8	1	5	1	12	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2187	2020/10/11 12:10:14	137	32.25	26.81	49	8	8	1	5	1	12	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2188	2020/10/11 12:10:17	137	32.25	26.81	49	8	8	1	5	1	12	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2189	2020/10/11 12:10:20	137	32.25	26.8	49	8	8	1	5	1	12	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2190	2020/10/11 12:10:23	137	32.25	26.8	49	8	8	1	5	1	12	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2191	2020/10/11 12:10:26	137	32.25	26.8	49	8	8	1	5	1	12	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2192	2020-10-11 12:10:29	7	137	70	1	0	49	1	192	48	1	1	1	38	1	20]}							1
2193	2020/10/11 12:10:32	137	32.25	26.8	49	8	8	1	5	1	12	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2194	2020/10/11 12:10:35	137	32.25	26.8	49	8	8	1	5	1	11	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2195	2020/10/11 12:10:38	137	32.25	26.8	49	8	8	1	5	1	11	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2196	2020/10/11 12:10:41	137	32.25	26.8	49	8	8	1	5	1	11	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2197	2020/10/11 12:10:44	137	32.24	26.79	49	8	8	1	5	1	11	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2198	2020/10/11 12:10:47	137	32.24	26.79	49	8	8	1	5	1	11	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2199	2020/10/11 12:10:50	137	32.24	26.79	49	8	8	1	5	1	11	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2200	2020/10/11 12:10:53	137	32.24	26.79	49	8	8	1	5	1	11	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2201	2020/10/11 12:10:56	137	32.24	26.79	49	8	8	1	5	1	11	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2202	2020-10-11 12:10:59	7	137	70	1	0	49	1	192	48	1	1	1	38	1	20]}							1
2203	2020/10/11 12:11:02	137	32.24	26.79	51	8	7	1	0	1	11	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2204	2020/10/11 12:11:05	137	32.24	26.78	51	8	7	1	0	1	11	1	1	27	38	1	20	0.06	70	29.44	-99	0	1
2205	2020-10-11 12:11:05	0																					1
2206	2020/10/11 12:11:08	131	32.23	26.77	51	8	6	1	0	1	11	1	1	27	38	1	20	0.05	70	29.44	-99	0	1
2207	2020/10/11 12:11:11	119	32.21	26.75	51	8	6	1	0	1	11	1	1	27	38	1	20	0.04	70	29.44	-99	0	1
2208	2020/10/11 12:11:14	104	32.2	26.73	51	8	5	1	0	1	11	1	1	27	38	1	20	0.03	70	29.44	-99	0	1
2209	2020/10/11 12:11:20	70	32.19	26.71	51	8	5	1	0	1	11	1	1	27	38	4	20	0.02	70	29.44	-99	0	1
2210	2020/10/11 12:11:23	57	32.18	26.69	51	8	5	1	0	1	11	1	1	27	38	4	20	0.02	70	29.44	-99	0	1
2211	2020/10/11 12:11:26	47	32.17	26.68	51	8	5	1	0	1	11	1	1	27	38	4	20	0.02	70	29.44	-99	0	1
2212	2020-10-11 12:11:29	7	39	70	1	0	51	1	192	49	1	1	1	38	4	20]}							1
2213	2020/10/11 12:11:32	32	32.16	26.66	51	8	5	1	0	1	11	1	1	27	38	4	20	0.02	70	29.44	-99	0	1
2214	2020/10/11 12:11:35	27	32.15	26.65	51	8	5	1	0	1	11	1	1	27	38	4	20	0.02	70	29.44	-99	0	1
2215	2020/10/11 12:11:38	22	32.14	26.63	51	8	5	1	0	1	11	1	1	27	38	4	20	0.02	70	29.44	-99	0	1
2216	2020/10/11 12:11:41	19	32.13	26.62	51	8	5	1	0	1	11	1	1	27	38	4	20	0.02	70	29.44	-99	0	1
2217	2020/10/11 12:11:44	16	32.13	26.61	51	8	5	1	0	1	11	1	1	27	38	4	20	0.02	70	29.44	-99	0	1
2218	2020/10/11 12:11:47	14	32.12	26.6	51	8	5	1	0	1	11	1	1	27	38	4	20	0.02	70	29.44	-99	0	1
2219	2020/10/11 12:11:50	12	32.11	26.58	51	8	5	1	0	1	11	1	1	27	38	4	20	0.02	70	29.44	-99	0	1
2220	2020/10/11 12:11:53	10	32.1	26.57	51	8	5	1	0	1	11	1	1	27	38	4	20	0.02	70	29.44	-99	0	1
2221	2020/10/11 12:11:56	9	32.1	26.56	51	8	5	1	0	1	11	1	1	27	38	4	20	0.02	70	29.44	-99	0	1
2222	2020-10-11 12:11:59	7	8	70	1	0	51	1	192	49	1	1	1	38	4	20]}							1
2223	2020/10/11 12:12:02	7	32.09	26.55	51	8	5	1	0	1	11	1	1	27	38	4	20	0.02	70	29.44	-99	0	1
2224	2020/10/11 12:12:05	6	32.09	26.54	51	8	5	1	0	1	11	1	1	27	38	4	20	0.02	70	29.44	-99	0	1
2225	2020-10-11 12:12:05	3																					1
2226	2020/10/11 12:12:08	5	32.08	26.54	51	8	5	1	0	1	11	1	1	27	38	4	20	0.02	70	29.44	-99	0	1
2227	2020/10/11 12:12:11	5	32.07	26.53	51	8	5	1	0	1	11	1	1	27	38	4	20	0.02	70	29.44	-99	0	1
2228	2020/10/11 12:12:14	4	32.07	26.52	51	8	5	1	0	1	11	1	1	27	38	4	20	0.02	70	29.44	-99	0	1
2229	2020/10/11 12:12:20	4	32.06	26.51	51	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2230	2020/10/11 12:12:23	4	32.06	26.51	51	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2231	2020/10/11 12:12:26	3	32.06	26.5	51	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2232	2020-10-11 12:12:29	7	3	70	1	0	51	1	192	49	1	1	1	38	1	20]}							1
2233	2020/10/11 12:12:32	3	32.05	26.49	51	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2234	2020/10/11 12:12:35	3	32.05	26.49	51	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2235	2020/10/11 12:12:38	3	32.04	26.48	51	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2236	2020/10/11 12:12:41	3	32.04	26.48	51	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2237	2020/10/11 12:12:44	3	32.04	26.47	51	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2238	2020/10/11 12:12:47	3	32.03	26.46	51	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2239	2020/10/11 12:12:50	3	32.03	26.46	51	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2240	2020/10/11 12:12:53	3	32.03	26.46	51	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2241	2020/10/11 12:12:56	3	32.03	26.45	51	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2242	2020-10-11 12:12:59	7	3	70	1	0	52	1	192	50	1	1	1	38	1	20]}							1
2243	2020/10/11 12:13:02	3	32.02	26.45	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2244	2020/10/11 12:13:05	3	32.02	26.45	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2245	2020/10/11 12:13:08	3	32.02	26.45	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2246	2020/10/11 12:13:11	3	32.02	26.45	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2247	2020/10/11 12:13:14	3	32.02	26.45	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2248	2020/10/11 12:13:17	2	32.01	26.46	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2249	2020/10/11 12:13:20	2	32.01	26.46	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2250	2020/10/11 12:13:23	2	32.01	26.46	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2251	2020/10/11 12:13:26	1	32.01	26.46	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2252	2020-10-11 12:13:29	7	1	70	1	0	52	1	192	50	1	1	1	38	1	20]}							1
2253	2020/10/11 12:13:32	1	32.01	26.46	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2254	2020/10/11 12:13:35	1	32.01	26.47	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2255	2020/10/11 12:13:38	1	32.01	26.47	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2256	2020/10/11 12:13:41	0	32.01	26.47	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2257	2020/10/11 12:13:44	0	32.01	26.47	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2258	2020/10/11 12:13:47	0	32.01	26.47	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2259	2020/10/11 12:13:50	0	32	26.48	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2260	2020/10/11 12:13:53	1	32	26.48	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2261	2020/10/11 12:13:56	1	32	26.48	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2262	2020-10-11 12:13:59	7	1	70	1	0	52	1	192	50	1	1	1	38	1	20]}							1
2263	2020/10/11 12:14:02	1	32	26.48	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2264	2020/10/11 12:14:05	1	32	26.48	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2265	2020/10/11 12:14:08	1	32	26.48	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2266	2020/10/11 12:14:11	1	32	26.48	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2267	2020/10/11 12:14:14	1	32	26.49	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2268	2020/10/11 12:14:17	1	32	26.49	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2269	2020/10/11 12:14:20	1	32	26.49	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2270	2020/10/11 12:14:23	1	32	26.49	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2271	2020/10/11 12:14:26	1	32	26.49	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2272	2020-10-11 12:14:29	7	1	70	1	0	52	1	192	50	1	1	1	38	1	20]}							1
2273	2020/10/11 12:14:32	1	32	26.49	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2274	2020/10/11 12:14:35	1	32	26.49	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2275	2020/10/11 12:14:38	1	32	26.49	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2276	2020/10/11 12:14:41	1	32	26.49	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2277	2020/10/11 12:14:44	1	32	26.49	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
2278	2020/10/11 12:14:47	1	32	26.49	52	8	5	1	0	1	11	1	1	27	38	1	20	0.02	70	29.44	-99	0	1
